latitude,longitude,altitude,geometry,coordinates,avspeed,distance,duration,endtime,maxspeed,minspeed,starttime,streetnames,taxiid,tripid
,,,LineString,"-8.60483,41.1611,-8.605,41.1607,-8.60502,41.1607,-8.60501,41.1607,-8.60461,41.1605,-8.60458,41.1605,-8.60446,41.1605,-8.60404,41.1612,-8.60396,41.1614,-8.60396,41.1615,-8.60423,41.1617,-8.6063,41.162,-8.6077,41.1622,-8.60882,41.1624,-8.60883,41.1624,-8.60",22.55387349,5283.338386,855,10/1/2013 11:17,56.98253781,0,10/1/2013 11:03,"Avenida da Boavista,Praca do Marques de Pombal,Avenida da Boavista,Avenida da Boavista,Avenida da Boavista,Rua da Constituicao,Avenida da Boavista,Avenida da Boavista,Avenida da Boavista,Praca do Marques de Pombal,Praca do Marques de Pombal,Praca do Marques de Pombal,Praca do Marques de Pombal,Praca do Marques de Pombal,Praca do Marques de Pombal,Rua da Constituicao,Praca do Marques de Pombal,Praca do Marques de Pombal,Rua da Constituicao,Rua da Constituicao,Rua da Constituicao,Rua da Constituicao,Rua da Constituicao,Rua da Constituicao,Rua de Faria Guimaraes,Rua da Constituicao,Rua da Constituicao,Rua da Constituicao,Rua da Constituicao,Rua da Constituicao,Rua da Constituicao,Rua da Constituicao,Rua da Constituicao,Avenida da Boavista,Rua de Antero de Quental,Rua de Antero de Quental,Rua da Constituicao,Rua da Constituicao,Avenida da Boavista,Rua de Pedro Hispano,Rua de Pedro Hispano,Rua da Constituicao,Avenida do Marechal Gomes da Costa,Rua de 5 de Outubro,Rua de Pedro Hispano,Rua da Constituicao,Rua da Constituicao,Rua de Pedro Hispano,Rua da Constituicao,Avenida da Boavista,Avenida da Boavista,Rua de Pedro Hispano,Avenida do Marechal Gomes da Costa,Rua de Pedro Hispano,Avenida do Marechal Gomes da Costa,Avenida da Boavista,Avenida da Boavista,Avenida da Boavista",20000676,419411
,,,LineString,"-8.57598,41.1618,-8.57599,41.1617,-8.57598,41.1617,-8.57594,41.1618,-8.57637,41.1611,-8.57768,41.1603,-8.57866,41.1596,-8.58021,41.1593,-8.58166,41.1589,-8.58336,41.1585,-8.58472,41.1579,-8.58565,41.1576,-8.58515,41.1569,-8.58569,41.1562,-8.58833,41.1562,",22.73847374,3378.489428,525,10/1/2013 10:20,59.130588,0.200912628,10/1/2013 10:11,"Rua Sao Roque da Lameira,Rua Sao Roque da Lameira,Travessa Falcao,Rua Sao Roque da Lameira,Rua Sao Roque da Lameira,Avenida 25 de Abril,Rua Sao Roque da Lameira,Rua Sao Roque da Lameira,Rua Sao Roque da Lameira,Rua Fonte Velha,Avenida 25 de Abril,Rua Sao Roque da Lameira,Avenida 25 de Abril,Rua Fonte Velha,Avenida 25 de Abril,Avenida 25 de Abril,Travessa Chaves de Oliveira,Rua Sao Roque da Lameira,Praca das Flores,Praca das Flores,Rua do Bonfim,Avenida de Fernao de Magalhaes,Rua do Bonfim,Rua do Bonfim,Avenida de Fernao de Magalhaes,Avenida de Fernao de Magalhaes,Rua do Bonfim,Rua do Bonfim,Campo 24 de Agosto,Rua do Bonfim,Rua do Bonfim,Rua do Bonfim,Campo 24 de Agosto,Avenida de Camilo,Rua Doutor Ribeiro Chaves,Travessa Chaves de Oliveira",20000319,419412
,,,LineString,"-8.59924,41.1491,-8.59883,41.1491,-8.59856,41.1495,-8.59824,41.1501,-8.59801,41.1506,-8.59742,41.1515,-8.59684,41.1525,-8.59627,41.1534,-8.59596,41.154,-8.59562,41.1546,-8.59504,41.1556,-8.59438,41.1568,-8.59408,41.1574,-8.5936,41.1583,-8.59339,41.1585,-8",16.28911349,2578.140243,555,10/1/2013 11:08,43.53706288,0,10/1/2013 10:59,"Campo 24 de Agosto,Campo 24 de Agosto,Campo 24 de Agosto,Rua dos Navegantes,Avenida de Fernao de Magalhaes,Avenida de Fernao de Magalhaes,Avenida de Fernao de Magalhaes,Avenida de Fernao de Magalhaes,Campo 24 de Agosto,Avenida de Fernao de Magalhaes,Avenida de Fernao de Magalhaes,Avenida de Fernao de Magalhaes,Avenida de Fernao de Magalhaes,Avenida de Fernao de Magalhaes,Avenida de Fernao de Magalhaes,Rua de Costa Cabral,Rua dos Navegantes,Rua do Visconde de Setubal,Rua dos Navegantes,Rua Nova de Sao Crispim,Rua Nova de Sao Crispim,Rua Nova de Sao Crispim,Rua Carlos Malheiro Dias,Rua da Constituicao,Rua Carlos Malheiro Dias,Rua Nova de Sao Crispim,Rua da Constituicao,Rua da Constituicao,Rua Carlos Malheiro Dias,Rua Carlos Malheiro Dias,Rua de Costa Cabral,Rua da Constituicao,Rua da Constituicao,Rua da Constituicao,Praca do Marques de Pombal,Rua do Lindo Vale,Praca do Marques de Pombal,Rua do Lindo Vale",20000009,419413
,,,LineString,"-8.58614,41.1491,-8.58619,41.1491,-8.58611,41.1488,-8.58643,41.1477,-8.58704,41.1473,-8.58568,41.1468,-8.584,41.1462,-8.58308,41.1452,-8.58137,41.145,-8.57959,41.1456,-8.5791,41.146,-8.58004,41.1466,-8.58127,41.1481,-8.58047,41.1476,-8.58118,41.1455,-8.58",46.72171671,9105.594163,690,10/1/2013 9:59,102.6602259,1.004756251,10/1/2013 9:47,"Circular Regional Interna do Porto,Circular Regional Interna do Porto,Circular Regional Interna do Porto,Circular Regional Interna do Porto,Circular Regional Interna do Porto,Circular Regional Interna do Porto,Circular Regional Interna do Porto,N12,Circular Regional Interna do Porto,Estrada da Circunvalacao,Circular Regional Interna do Porto,Rua do Freixo,Rua do Freixo,Circular Regional Interna do Porto,Circular Regional Interna do Porto,Rua Conceicao Fernandes,Circular Regional Interna do Porto,Rua do Freixo,Rua do Freixo,Rua do Freixo,Rua do Freixo,Rua Conceicao Fernandes,Rua Barbosa Cima,Rua da Estacao,Rua de Justino Teixeira,Rua de Justino Teixeira,Rua da Estacao,Circular Regional Interna do Porto,Rua Escultor Alves de Sousa,Rua Escultor Alves de Sousa,Rua do Freixo,Circular Regional Interna do Porto,Avenida Vasco da Gama,Circular Regional Interna do Porto,Circular Regional Interna do Porto,Circular Regional Interna do Porto,Largo Comendador Joaquim dos Santos Guimaraes,Rua Mariz,Avenida Vasco da Gama,Largo Comendador Joaquim dos Santos Guimaraes,Rua Padre Maia,Rua Padre Maia,Rua Conceicao Fernandes,Rua Conceicao Fernandes,Rua Conceicao Fernandes,Rua Escultor Alves de Sousa,Rua Escultor Alves de Sousa",20000249,419414
,,,LineString,"-8.61087,41.1457,-8.61085,41.1457,-8.61084,41.1457,-8.6107,41.1459,-8.61045,41.1461,-8.61029,41.1461,-8.61021,41.1462,-8.60999,41.1463,-8.60981,41.1465,-8.60918,41.1468,-8.60886,41.1471,-8.60878,41.1471,-8.60878,41.1471,-8.60858,41.1474,-8.6083,41.1479,-8",12.76246855,2980.115873,825,10/1/2013 11:14,48.29873632,0,10/1/2013 11:00,"Rua de Goncalo Cristovao,Rua de Sa da Bandeira,Praca da Republica,Rua de Sa da Bandeira,Rua de Sa da Bandeira,Rua de Sa da Bandeira,Rua de Sa da Bandeira,Rua de Sa da Bandeira,Rua de Sa da Bandeira,Rua do Barao de Forrester,Viaduto de Goncalo Cristovao,Rua de Sa da Bandeira,Rua de Sa da Bandeira,Rua de Sa da Bandeira,Rua de Sa da Bandeira,Rua de Sa da Bandeira,Rua de Sa da Bandeira,Rua de Sa da Bandeira,Rua de Sa da Bandeira,Rua de Sa da Bandeira,Rua de Sa da Bandeira,Rua de Sa da Bandeira,Rua de Sa da Bandeira,Rua de Goncalo Cristovao,Rua de Sa da Bandeira,Rua de Sa da Bandeira,Rua de Santa Catarina,Rua de Sa da Bandeira,Rua de Sa da Bandeira,Viaduto de Goncalo Cristovao,Praca da Republica,Rua do Barao de Forrester,Rua da Boavista,Rua da Boavista,Rua da Boavista,Rua da Boavista,Rua da Boavista,Rua Aguas Ferreas,Rua da Boavista,Rua de 9 de Julho,Rua de Serpa Pinto,Largo da Ramada Alta,Praca de Almeida Garrett,Praca de Almeida Garrett,Rua do Barao de Forrester,Rua de 9 de Julho,Rua de Sa da Bandeira,Rua do Barao de Forrester,Rua do Barao de Forrester,Rua do Barao de Forrester,Largo da Ramada Alta,Rua de 9 de Julho,Rua de Serpa Pinto,Praca de Almeida Garrett,Rua de Sa da Bandeira,Rua da Madeira",20000263,419415
,,,LineString,"-8.62873,41.161,-8.62871,41.161,-8.62822,41.1611,-8.62777,41.1623,-8.62753,41.1631,-8.62747,41.1633,-8.62746,41.1633,-8.62748,41.1632,-8.62738,41.1636,-8.62712,41.1644,-8.62714,41.1644,-8.62715,41.1644,-8.62714,41.1644,-8.62683,41.1655,-8.62661,41.1662,-8",19.24773387,4091.633345,750,10/1/2013 10:46,72.18963371,0,10/1/2013 10:33,"Estrada da Circunvalacao,Estrada da Circunvalacao,Rua do Capitao Henrique Galvao,Rua do Capitao Henrique Galvao,Avenida da Franca,Avenida da Franca,Estrada da Circunvalacao,Rua da Prelada,Avenida da Franca,Rua da Graciosa,Rua da Quinta Amarela,Rua da Prelada,Estrada da Circunvalacao,Avenida da Franca,Avenida da Franca,Rua da Prelada,Estrada da Circunvalacao,Avenida da Franca,Avenida da Franca,Rua da Constituicao,Avenida da Franca,Avenida da Franca,Avenida da Franca,Avenida da Franca,Via Norte,Via Norte,Rua do Carvalhido,Rua da Prelada,Rua Sousa Pinto,Via Norte,Rua Acacio Lino,Rua Acacio Lino,Rua Sousa Pinto,Rua Aurelio da Paz dos Reis,Estrada da Circunvalacao,Rua do Amial,Estrada da Circunvalacao,Estrada da Circunvalacao,Estrada da Circunvalacao,Estrada da Circunvalacao,Estrada da Circunvalacao,Estrada da Circunvalacao,Estrada da Circunvalacao,Estrada da Circunvalacao,Rua Doutor Antonio Bernardino de Almeida,Rua Doutor Antonio Bernardino de Almeida,Estrada da Circunvalacao,Estrada da Circunvalacao,Estrada da Circunvalacao,Alameda Professor Hernani Monteiro,Estrada da Circunvalacao",20000027,419416
,,,LineString,"-8.60396,41.161,-8.60386,41.1613,-8.6039,41.1618,-8.60351,41.1624,-8.60222,41.1634,-8.60136,41.1642,-8.60085,41.1645,-8.60036,41.1649,-8.60017,41.165,-8.59914,41.1655,-8.59889,41.1655,-8.59888,41.1655,-8.59826,41.1658,-8.59656,41.1665,-8.59436,41.167,-8.5",20.81976068,1985.568897,330,10/1/2013 9:20,46.16766725,0.200900978,10/1/2013 9:15,"Rua de Costa Cabral,Rua de Costa Cabral,Rua de Costa Cabral,Rua de Costa Cabral,Rua de Costa Cabral,Rua de Costa Cabral,Rua de Costa Cabral,Rua de Costa Cabral,Rua de Costa Cabral,Rua de Costa Cabral,Rua de Costa Cabral,Rua de Costa Cabral,Rua da Alegria,Rua de Costa Cabral,Rua Barrocas,Rua de Costa Cabral,Rua de Costa Cabral,Rua de Costa Cabral,Rua Barrocas,Rua de Costa Cabral,Rua de Costa Cabral,Praca do Marques de Pombal,Praca do Marques de Pombal",20000332,419417
,,,LineString,"-8.58596,41.1488,-8.58609,41.1489,-8.5863,41.1487,-8.58613,41.1487,-8.58619,41.1482,-8.58718,41.1474,-8.58572,41.1468,-8.58393,41.1459,-8.58352,41.1455,-8.58228,41.1447,-8.57983,41.1452,-8.57925,41.1457,-8.5795,41.1462,-8.57975,41.1477,-8.57876,41.1499,-8",41.38836929,11912.8025,1020,10/1/2013 11:33,241.0312072,0.401822803,10/1/2013 11:16,"Largo da Estacao,Circular Regional Interna do Porto,Circular Regional Interna do Porto,Circular Regional Interna do Porto,Circular Regional Interna do Porto,Circular Regional Interna do Porto,Circular Regional Interna do Porto,Circular Regional Interna do Porto,Circular Regional Interna do Porto,Circular Regional Interna do Porto,Circular Regional Interna do Porto,Circular Regional Interna do Porto,Circular Regional Interna do Porto,Largo da Estacao,Circular Regional Interna do Porto,Circular Regional Interna do Porto,Circular Regional Interna do Porto,Circular Regional Interna do Porto,Circular Regional Interna do Porto,Circular Regional Interna do Porto,Circular Regional Interna do Porto,Rua da Estacao,Circular Regional Interna do Porto,Circular Regional Interna do Porto,Rua da Estacao,Rua de Pinto Bessa,Circular Regional Interna do Porto,Rua do Freixo,Circular Regional Interna do Porto,Rua do Freixo,Rua do Freixo,Rua do Freixo,Estrada da Circunvalacao,Circular Regional Interna do Porto,Circular Regional Interna do Porto,Rua do Freixo,Rua do Freixo,Rua do Freixo,Circular Regional Interna do Porto,Circular Regional Interna do Porto,Circular Regional Interna do Porto,Circular Regional Interna do Porto,Circular Regional Interna do Porto,Circular Regional Interna do Porto,Circular Regional Interna do Porto,Circular Regional Interna do Porto,Circular Regional Interna do Porto,Circular Regional Interna do Porto,Circular Regional Interna do Porto,Circular Regional Interna do Porto,Circular Regional Interna do Porto,Circular Regional Interna do Porto,Circular Regional Interna do Porto,Circular Regional Interna do Porto,Circular Regional Interna do Porto,Circular Regional Interna do Porto,Circular Regional Interna do Porto,Circular Regional Interna do Porto,Circular Regional Interna do Porto,Circular Regional Interna do Porto,Rua Beato Inacio de Azevedo,Rua Beato Inacio de Azevedo,Rua Sao Joao Bosco,Circular Regional Interna do Porto,Circular Regional Interna do Porto,Via de Cintura Interna,Via de Cintura Interna,Via de Cintura Interna,Rua Beato Inacio de Azevedo",20000386,419418
,,,LineString,"-8.58564,41.1485,-8.5857,41.1488,-8.58593,41.149,-8.58619,41.1488,-8.58629,41.1481,-8.58634,41.1479,-8.58683,41.1475,-8.58694,41.1472,-8.58461,41.1466,-8.58305,41.1452,-8.58131,41.1449,-8.57956,41.1457,-8.57923,41.1463,-8.58003,41.1474,-8.57881,41.1495,-8",30.7766442,11272.56066,1305,10/1/2013 10:26,104.8202173,0,10/1/2013 10:04,"Avenida da Boavista,Avenida da Boavista,Rua Pedro Homem de Melo,Avenida da Boavista,Avenida da Boavista,Avenida da Boavista,Circular Regional Interna do Porto,Circular Regional Interna do Porto,Avenida da Boavista,Rua Pedro Homem de Melo,Rua Pedro Homem de Melo,Avenida da Boavista,Rua Pedro Homem de Melo,Avenida da Boavista,Avenida da Boavista,Avenida da Boavista,Rua Pedro Homem de Melo,Avenida da Boavista,Circular Regional Interna do Porto,Avenida da Boavista,Circular Regional Interna do Porto,Avenida da Boavista,Rua do Freixo,Circular Regional Interna do Porto,Avenida da Boavista,Rua da Estacao,Circular Regional Interna do Porto,Rua do Freixo,Avenida da Boavista,Rua Particular Novais da Cunha,Circular Regional Interna do Porto,Rua da Estacao,Circular Regional Interna do Porto,Circular Regional Interna do Porto,Rua de Justino Teixeira,Circular Regional Interna do Porto,Largo da Estacao,Circular Regional Interna do Porto,Rua da Estacao,Largo da Estacao,Circular Regional Interna do Porto,Circular Regional Interna do Porto,Circular Regional Interna do Porto,Circular Regional Interna do Porto,Circular Regional Interna do Porto,Circular Regional Interna do Porto,Circular Regional Interna do Porto,Circular Regional Interna do Porto,Circular Regional Interna do Porto,Circular Regional Interna do Porto,Circular Regional Interna do Porto,Circular Regional Interna do Porto,Circular Regional Interna do Porto,Circular Regional Interna do Porto,Circular Regional Interna do Porto,Avenida da Boavista,Rua Beato Inacio de Azevedo,Rua Beato Inacio de Azevedo,Circular Regional Interna do Porto,Circular Regional Interna do Porto,Circular Regional Interna do Porto,Circular Regional Interna do Porto,Circular Regional Interna do Porto,Circular Regional Interna do Porto,Circular Regional Interna do Porto,Circular Regional Interna do Porto,Circular Regional Interna do Porto,Circular Regional Interna do Porto,Circular Regional Interna do Porto,Circular Regional Interna do Porto,Circular Regional Interna do Porto,Circular Regional Interna do Porto,Via de Cintura Interna,Rua Direita de Francos,Rua Beato Inacio de Azevedo,Circular Regional Interna do Porto,Via de Cintura Interna,Circular Regional Interna do Porto,Circular Regional Interna do Porto,Circular Regional Interna do Porto,Rua do Freixo,Circular Regional Interna do Porto,Rua do Freixo,Circular Regional Interna do Porto,Circular Regional Interna do Porto,Circular Regional Interna do Porto,Rua do Freixo,N12",20000041,419419
,,,LineString,"-8.64995,41.1753,-8.64966,41.175,-8.64942,41.1748,-8.64795,41.1736,-8.64647,41.1724,-8.64488,41.1711,-8.64395,41.1702,-8.64415,41.1694,-8.64544,41.1689,-8.64591,41.1692,-8.64573,41.1695,-8.64549,41.1695,-8.64535,41.1695,-8.64412,41.1686,-8.6418,41.1668,-8",27.53299537,3581.171992,465,10/1/2013 11:19,69.418405,0.40184181,10/1/2013 11:11,"Rua Manuel Pinto de Azevedo,Rua Manuel Pinto de Azevedo,Praca de Mouzinho de Albuquerque,Praca de Mouzinho de Albuquerque,Praca de Mouzinho de Albuquerque,Rua de 5 de Outubro,Praca de Mouzinho de Albuquerque,Rua de Julio Dinis,Rua de Julio Dinis,Rua de Julio Dinis,Rua de Julio Dinis,Rua Manuel Pinto de Azevedo,Rua de Delfim Ferreira,Rua dos Vanzeleres,Rua Manuel Pinto de Azevedo,Rua Manuel Pinto de Azevedo,Rua Manuel Pinto de Azevedo,Rua Manuel Pinto de Azevedo,Rua Manuel Pinto de Azevedo,Rua de Delfim Ferreira,Avenida Associacao Empresarial de Portugal,Avenida Associacao Empresarial de Portugal,Rua de 5 de Outubro,Avenida Associacao Empresarial de Portugal,Rua de 5 de Outubro,Avenida Associacao Empresarial de Portugal,Avenida Associacao Empresarial de Portugal,Rua de 5 de Outubro,Avenida de Sidonio Pais,Avenida Associacao Empresarial de Portugal,Avenida de Sidonio Pais,Rua de 5 de Outubro",20000251,419420
,,,LineString,"-8.58607,41.1489,-8.5873,41.149,-8.58911,41.1496,-8.59085,41.1502,-8.59287,41.1508,-8.59343,41.151,-8.59342,41.1511,-8.59388,41.1512,-8.59565,41.15,-8.59766,41.1486,-8.5979,41.1485,-8.59931,41.1487,-8.6004,41.1488,-8.60044,41.1488,-8.60075,41.1487,-8.6022",21.88024359,5652.919032,915,10/1/2013 11:33,188.1967011,0.200935006,10/1/2013 11:18,"Rua General Norton de Matos,Rua de Pinto Bessa,Rua Helena Sa e Costa,Rua de Pinto Bessa,Rua de Pinto Bessa,Largo da Estacao,Rua do Doutor Magalhaes Lemos,Rua de Pinto Bessa,Praca de Mouzinho de Albuquerque,Rua do Bonfim,Rua de Sa da Bandeira,Rua do Bonfim,Rua de Fernandes Tomas,Rua de Fernandes Tomas,Rua de Fernandes Tomas,Rua de Fernandes Tomas,Rua do Bonfim,Praca de Mouzinho de Albuquerque,Rua de Fernandes Tomas,Rua Helena Sa e Costa,Rua General Norton de Matos,Rua de Elisio de Melo,Rua de Julio Dinis,Rua de Sa da Bandeira,Rua de Sa da Bandeira,Rua de Sa da Bandeira,Rua de Julio Dinis,Praca de Dom Joao I,Rua do Doutor Magalhaes Lemos,Rua General Norton de Matos,Rua de Dom Manuel II,Rua de Dom Manuel II,Rua de Julio Dinis,Rua de Dom Manuel II,Rua de Julio Dinis,Rua de Dom Manuel II,Rua de Julio Dinis,Rua Caldas Xavier,Rua do Capitao Henrique Galvao,Avenida da Franca,Avenida da Franca,Rua do Capitao Henrique Galvao,Avenida da Boavista,Praca de Mouzinho de Albuquerque,Rua do Bonfim,Rua do Bonfim,Rua de Barros Lima,Rua de Fernandes Tomas,Rua de Fernandes Tomas,Rua de Fernandes Tomas,Praca da Galiza,Rua de Julio Dinis,Rua de Julio Dinis,Rua de Julio Dinis,Rua de Julio Dinis,Rua de Julio Dinis,Rua de Julio Dinis,Rua de Julio Dinis,Rua de Julio Dinis,Praca da Galiza,Rua Rodrigues Lobo,Rua Helena Sa e Costa",20000674,419421
,,,LineString,"-8.63978,41.1598,-8.63978,41.1598,-8.64003,41.1598,-8.6407,41.1594,-8.64108,41.1582,-8.64158,41.1567,-8.64206,41.1552,-8.64228,41.1544,-8.64229,41.1545,-8.64238,41.1541,-8.64082,41.1536,-8.63861,41.1531,-8.6378,41.1529,-8.63639,41.1526,-8.63453,41.1525,-8",18.66314955,3802.645016,720,10/1/2013 11:18,46.3687213,0,10/1/2013 11:06,"Rua do Campo Alegre,Hospital de Santo Antonio,Rua de Dom Manuel II,Rua de Julio Dinis,Rua do Campo Alegre,Rua de Julio Dinis,Rua do Campo Alegre,Rua de Julio Dinis,Rua de Julio Dinis,Rua do Campo Alegre,Rua de Julio Dinis,Rua do Doutor Ferreira da Silva,Rua de Dom Manuel II,Rua de Dom Manuel II,Rua de Dom Manuel II,Rua Campo dos Martires da Patria,Galeria de Paris,Rua Doutor Alberto Aires de Gouveia,Rua Campo dos Martires da Patria,Rua da Restauracao,Rua Doutor Alberto Aires de Gouveia,Rua De Azevedo De Albuquerque,Rua Campo dos Martires da Patria,Rua do Doutor Ferreira da Silva,Rua Campo dos Martires da Patria,Rua Central de Gens,Rua Central de Gens,Rua de Santa Teresa,Rua de Santa Teresa,Rua do Campo Alegre,Rua do Campo Alegre,Rua do Campo Alegre,Rua do Campo Alegre,Avenida da Boavista,Avenida da Boavista,Rua do Campo Alegre,Rua de Antonio Cardoso,Rua de Antonio Cardoso,Avenida da Boavista,Rua do Campo Alegre,Rua do Campo Alegre,Rua de Antonio Cardoso,Rua do Campo Alegre,Rua do Campo Alegre,Travessa Entrecampos,Rua de Antonio Cardoso,Rua do Campo Alegre,Rua de Antonio Cardoso,Rua do Campo Alegre",20000074,419422
,,,LineString,"-8.61773,41.1462,-8.61773,41.1462,-8.61764,41.1458,-8.61744,41.145,-8.61743,41.145,-8.61632,41.1452,-8.61587,41.1454,-8.61542,41.1459,-8.61519,41.1467,-8.6152,41.1469,-8.61523,41.1468,-8.61521,41.1469,-8.6152,41.1469,-8.61518,41.147,-8.61515,41.1471,-8.61",17.01719042,7530.995765,1590,10/1/2013 10:36,54.38670353,0,10/1/2013 10:10,"Praca de Carlos Alberto,Rua de Clemente Meneres,Rua do Carmo,Praca de Carlos Alberto,Praca de Carlos Alberto,Rua de Clemente Meneres,Rua das Carmelitas,Praca de Carlos Alberto,Rua Central de Gens,Rua Campo dos Martires da Patria,Rua Professor Vicente Jose de Carvalho,Rua Central de Gens,Rua Campo dos Martires da Patria,Rua Campo dos Martires da Patria,Rua Campo dos Martires da Patria,Rua Campo dos Martires da Patria,Rua Doutor Antonio de Sousa Macedo,Rua do Doutor Ferreira da Silva,Rua do Doutor Ferreira da Silva,Rua Central de Gens,Rua do Carmo,Rua do Carmo,Praca de Carlos Alberto,Praca de Carlos Alberto,Praca de Carlos Alberto,Rua Professor de Abel Salazar,Praca de Carlos Alberto,Praca de Carlos Alberto,Praca de Gomes Teixeira,Praca Guilherme Gomes Fernandes,Praca de Gomes Teixeira,Praca de Carlos Alberto,Praca de Carlos Alberto,Rua do Carmo,Rua Professor Vicente Jose de Carvalho,Rua de Clemente Meneres,Rua Professor de Abel Salazar,Rua Professor Vicente Jose de Carvalho,Rua Professor Vicente Jose de Carvalho,Rua de Clemente Meneres,Rua de Clemente Meneres,Rua Doutor Tiago de Almeida,Rua de Julio Dinis,Rua de Julio Dinis,Rua de Martim Moniz,Rua da Constituicao,Rua de Martim Moniz,Rua de Julio Dinis,Rua de Julio Dinis,Rua de Clemente Meneres,Rua Doutor Tiago de Almeida,Rua de Dom Manuel II,Rua de Clemente Meneres,Rua de Dom Manuel II,Avenida da Franca,Rua Doutor Tiago de Almeida,Rua Doutor Tiago de Almeida,Rua de Dom Manuel II,Rua do Rosario,Rua de Julio Dinis,Rua de Dom Manuel II,Rua de Dom Manuel II,Avenida do Bessa,Rua de Domingos Machado,Avenida de Sidonio Pais,Rua Lidador,Rua da Constituicao,Rua da Constituicao,Rua de Pedro Hispano,Avenida de Sidonio Pais,Avenida de Sidonio Pais,Rua de Pedro Hispano,Avenida do Bessa,Avenida Associacao Empresarial de Portugal,Avenida Associacao Empresarial de Portugal,Avenida do Bessa,Avenida do Doutor Antunes Guimaraes,Rua Sao Joao de Brito,Rua Lidador,Rua Arquitecto Cassiano Barbosa,Avenida do Bessa,Rua do Pinheiro Manso,Avenida Vasco da Gama,Rua das Andresas,Avenida Vasco da Gama,Rua do Pinheiro Manso,Avenida Vasco da Gama,Avenida Vasco da Gama,Rua da Igreja de Ramalde,Rua Revilao,Rua Revilao,Rua Revilao,Avenida Vasco da Gama,Rua de Julio Dinis,Avenida da Franca,Rua dos Acores,Rua de Domingos Sequeira,Avenida da Franca,Avenida da Franca,Avenida da Boavista,Praca de Mouzinho de Albuquerque,Praca de Mouzinho de Albuquerque,Praca de Mouzinho de Albuquerque,Avenida da Franca,Avenida da Franca,Avenida da Franca,Avenida da Franca",20000001,419423
,,,LineString,"-8.60924,41.1791,-8.60926,41.1791,-8.60923,41.1793,-8.60926,41.181,-8.60934,41.1827,-8.6094,41.1841,-8.60944,41.1841,-8.60949,41.1841,-8.60953,41.1841,-8.60986,41.1845,-8.61102,41.1841,-8.61104,41.1841,-8.61116,41.1841,-8.61217,41.1837,-8.61232,41.1836,-8",17.5576536,2487.965037,495,10/1/2013 7:51,47.60266214,0,10/1/2013 7:42,"Rua Avelino Carneiro,Rua Avelino Carneiro,Rua Avelino Carneiro,Rua Avelino Carneiro,Rua Avelino Carneiro,Rua de Sao Tome,Rua Estacao de Sao Mamede,Rua de Sao Tome,Rua Estacao de Sao Mamede,Rua de Sao Tome,Rua Estacao,Rua Estacao,Rua Silva Brinco,Estrada da Circunvalacao,Rua de Sao Tome,Rua de Sao Tome,Rua Silva Brinco,Estrada da Circunvalacao,Estrada da Circunvalacao,Rua de Sao Tome,Rua Silva Brinco,Estrada da Circunvalacao,Estrada da Circunvalacao,Estrada da Circunvalacao,Estrada da Circunvalacao,Estrada da Circunvalacao,Rua Benjamim Gouveia,Rua do Amial,Estrada da Circunvalacao,Estrada da Circunvalacao,Estrada da Circunvalacao,Rua do Amial,Rua do Amial,Rua do Amial",20000173,419424
,,,LineString,"-8.63888,41.1714,-8.63893,41.1712,-8.63766,41.17,-8.63664,41.169,-8.6364,41.169,-8.6362,41.1686,-8.63738,41.168,-8.63853,41.1663,-8.64001,41.166,-8.64107,41.1665,-8.64183,41.1672,-8.64207,41.1683,-8.64236,41.1672,-8.64341,41.1675,-8.6422,41.1671,-8.64064,",23.94098953,2692.200437,405,10/1/2013 10:24,50.91129069,0.401817285,10/1/2013 10:17,"Rua Adelaide Estrada,Rua Central de Francos,Rua Central de Francos,Rua Airosa,Rua Central de Francos,Rua Airosa,Rua Central de Francos,Rua Direita de Francos,Rua Direita de Francos,Avenida Associacao Empresarial de Portugal,Via de Cintura Interna,Avenida do Bessa,Via de Cintura Interna,Avenida do Bessa,Avenida Associacao Empresarial de Portugal,Via de Cintura Interna,Avenida Associacao Empresarial de Portugal,Avenida Associacao Empresarial de Portugal,Rua de O Primeiro de Janeiro,Rua de O Primeiro de Janeiro,Rua de O Primeiro de Janeiro,Rua de O Primeiro de Janeiro,Rua de O Primeiro de Janeiro,Rua de O Primeiro de Janeiro,Rua de O Primeiro de Janeiro,Rua de O Primeiro de Janeiro,Rua de O Primeiro de Janeiro,Rua de O Primeiro de Janeiro",20000328,419425
